DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Technical,TASK_T0623,Completed,1,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0632,Completed,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0650,Completed,16.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0601,Partial,0,0,0,0,67.5,33.75,33.75,0,0,0,0,0,0,0,0,0
EMP_0620,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,97.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,161.79,97.66,121.22,174.47,164.91,227.23,250.51,214.27,206.77,229.71,230.23,206.77,197.12,159.62,159.62,159.62
Remaining,,,3.21,-0.16,28.78,-24.47,7.59,-77.23,-100.51,-49.27,-49.27,-57.21,-65.23,-49.27,-32.12,-9.62,-2.12,-9.62
Technical,TASK_T0664,Completed,60.7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0661,Completed,8.25,7.88,7.5,60.75,44.25,48.75,75,30,30,52.5,45,37.5,37.5,0,0,0
Technical,TASK_T0646,Completed,0,0,52.5,52.5,52.5,54,54,54,54,54,54,54,54,54,54,54
Technical,TASK_T0668,Completed,1.34,1.28,1.22,1.22,1.41,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0652,Completed,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0634,Completed,16.5,15.75,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0578,Completed,15,7.5,15,15,15,15,7.5,15,7.5,7.5,15,0,0,0,0,0
Technical,TASK_T0436,Completed,49.5,47.25,30,45,51.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0641,Partial,0,0,0,0,0,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62
Technical,TASK_T0636,Partial,0,0,0,0,0,3.86,8.39,9.64,9.64,10.08,10.61,9.64,0,0,0,0
EMP_0032,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,95.59,115.95,106.82,124.51,103.67,21.86,0,0,0,0,0,0,0,0,0,0
Remaining,,,69.41,41.55,43.18,25.49,68.83,128.14,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0903,Completed,0,8.1,27,27,20.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0395,Completed,7.45,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0512,Completed,0,10.8,27,27,18.9,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0524,Completed,26.4,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0242,Completed,3.52,4.38,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0923,Completed,15.28,14.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0905,Completed,18.15,17.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0924,Completed,0,0,8.43,18.73,21.54,10.3,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0527,Completed,0,14.63,19.5,19.5,5.85,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0857,Completed,0,4.51,11.27,11.27,12.96,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0725,Completed,0,0,9.46,21.02,24.17,11.56,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0473,Completed,24.79,20.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0149,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,98.32,60.3,32.85,42.4,22.42,19.5,8.77,0,0,0,0,0,0,0,0,0
Remaining,,,66.68,97.2,117.15,107.6,150.08,130.5,141.22,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0014,Completed,2.35,12.33,11.75,10.57,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0555,Completed,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0754,Completed,23.22,22.16,21.11,21.11,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0279,Completed,0,0,0,10.72,22.42,19.5,8.77,0,0,0,0,0,0,0,0,0
Technical,TASK_T0855,Completed,26.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0964,Completed,7.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0278,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0187,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,142.5,112.5,172.5,67.5,142.5,142.5,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,157.2,134.8,115.08,145.09,154.62,99.28,115.18,69.3,0,0,0,0,0,0,0,0
Remaining,,,7.8,22.7,27.42,-32.59,17.88,-31.78,27.32,73.2,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0774,Completed,0,7.88,7.5,7.5,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0769,Completed,0,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0439,Completed,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0775,Completed,8.25,7.88,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0770,Completed,0.45,8.8,8.57,6.77,10.38,4.06,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0173,Completed,0,7.88,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0773,Completed,0,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0762,Completed,0,7.88,7.13,5.63,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0767,Completed,0,0,13.73,41.2,63.17,24.72,52.18,0,0,0,0,0,0,0,0,0
Technical,TASK_T0693,Completed,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0768,Completed,0,0,34.65,63,72.45,63,63,69.3,0,0,0,0,0,0,0,0
Technical,TASK_T0953,Completed,82.5,78.75,28.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0284,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,269.56,196.55,165.72,197.97,248.24,201.1,177,194.7,107.1,0,0,0,0,0,0,0
Remaining,,,-104.56,-39.05,-15.72,-47.97,-75.74,-51.1,-27,-29.7,50.4,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0526,Completed,9.61,9.17,8.74,8.74,0.44,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0502,Completed,14.85,14.17,13.5,13.5,15.52,13.5,13.5,14.85,14.17,0,0,0,0,0,0,0
Technical,TASK_T0185,Completed,5.91,5.64,5.37,5.37,6.17,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0194,Completed,5.91,5.64,5.37,5.37,6.17,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0195,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,0,0,0,0,0,0,0
Technical,TASK_T0969,Completed,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0499,Completed,0,0,24.1,24.1,27.71,24.1,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0501,Completed,14.85,14.17,13.5,13.5,15.52,13.5,13.5,14.85,14.17,0,0,0,0,0,0,0
Technical,TASK_T0318,Completed,0,0,0,41.25,86.25,75,75,82.5,0,0,0,0,0,0,0,0
Technical,TASK_T0260,Completed,4.01,3.83,3.65,3.65,4.19,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,49.5,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0572,Completed,13.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0953,Completed,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0780,Completed,18.15,17.32,16.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0743,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,165,165,172.5,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,-15,-15,0,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0889,Completed,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0120,Completed,0,0,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0411,,,,,,,,,,,,,,,,,,
Contracted Hours,,,150,75,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,147.79,86.8,141.67,141.67,162.92,117,117,17.55,0,0,0,0,0,0,0,0
Remaining,,,2.21,-11.8,8.33,8.33,9.58,33,33,147.45,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0841,Completed,117,58.5,117,117,134.55,117,117,17.55,0,0,0,0,0,0,0,0
Technical,TASK_T0836,Completed,1.15,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0834,Completed,2.5,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,27.14,25.9,24.67,24.67,28.37,0,0,0,0,0,0,0,0,0,0,0
EMP_0359,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,132,126,127.5,127.5,24.75,0.75,0,0,0,0,0,0,0,0,0,0
Remaining,,,33,31.5,22.5,22.5,147.75,149.25,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0434,Completed,8.25,7.88,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0234,Completed,0,0,15,15,17.25,0.75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0317,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,115.5,110.25,105,105,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0443,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,297,205.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,-132,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0650,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0384,Completed,132,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0105,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,83.42,79.63,67.5,67.5,77.63,67.5,67.5,74.25,70.88,34.5,0,0,0,0,0,0
Remaining,,,81.58,77.88,82.5,82.5,94.88,82.5,82.5,90.75,86.63,138,165,157.5,165,150,157.5,150
Technical,TASK_T0739,Completed,41.25,39.38,37.5,37.5,43.13,37.5,37.5,41.25,39.38,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,33,31.5,30,30,34.5,30,30,33,31.5,34.5,0,0,0,0,0,0
Technical,TASK_T0039,Completed,9.17,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0332,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,157.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,60,150,360,431.25,300,225,247.5,236.25,0,0,0,0,0,0,0
Remaining,,,0,97.5,0,-210,-258.75,-150,-67.5,-82.5,-78.75,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0966,Completed,165,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0677,Completed,0,0,0,60,86.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0965,Completed,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0907,Completed,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0316,Completed,0,0,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0195,Completed,0,0,0,75,86.25,75,75,82.5,78.75,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,0,150,172.5,150,150,165,157.5,0,0,0,0,0,0,0
EMP_0779,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,148.05,70.5,94.5,115.58,100.5,109.5,89.1,89.78,98.33,99,94.5,105.6,96,100.8,96
Remaining,,,165,9.45,79.5,55.5,56.92,49.5,40.5,75.9,67.72,74.17,66,63,59.4,54,56.7,54
Technical,TASK_T0157,Completed,0,148.05,70.5,70.5,81.08,70.5,79.5,56.1,58.27,63.83,66,63,72.6,66,69.3,66
Technical,TASK_T0437,Completed,0,0,0,24,34.5,30,30,33,31.5,34.5,33,31.5,33,30,31.5,30
EMP_0064,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,30,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,206.7,157.42,110.1,112.5,122.02,93.6,90,99,94.5,103.5,99,0,0,0,0,0
Remaining,,,-41.7,0.08,39.9,37.5,-92.02,-93.6,-90,-99,-94.5,-103.5,-99,0,0,0,0,0
Technical,TASK_T0973,Completed,8.25,7.88,7.5,7.5,8.63,7.5,7.5,8.25,7.88,8.63,8.25,0,0,0,0,0
Technical,TASK_T0480,Completed,33.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0997,Completed,41.25,39.38,37.5,37.5,60.38,52.5,52.5,57.75,55.13,60.38,57.75,0,0,0,0,0
Technical,TASK_T0396,Completed,41.25,39.38,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0174,Completed,22.5,39.38,7.5,30,34.5,30,30,33,31.5,34.5,33,0,0,0,0,0
Technical,TASK_T0247,Completed,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0391,Completed,11.55,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0750,Completed,0,0,9.6,12,13.8,3.6,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0023,Completed,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0451,Completed,18.15,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0891,Completed,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0016,Completed,0,6.83,10.5,10.5,4.72,0,0,0,0,0,0,0,0,0,0,0
EMP_0579,,,,,,,,,,,,,,,,,,
Contracted Hours,,,148.5,54,135,135,155.25,135,135,148.5,141.75,155.25,148.5,141.75,148.5,135,141.75,135
Allocated Hours,,,178.14,66.03,121.04,74.88,82.23,66.74,20.73,16.45,15.71,17.2,16.45,15.71,16.45,14.96,15.71,0
Remaining,,,-29.64,-12.03,13.96,60.12,73.02,68.26,114.27,132.05,126.04,138.05,132.05,126.04,132.05,120.04,126.04,135
Technical,TASK_T0722,Completed,8.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0551,Completed,0,0,0.6,12,13.8,12,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0065,Completed,66,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,0,0,0,3.67,12.07,10.5,5.78,0,0,0,0,0,0,0,0,0
Technical,TASK_T0015,Completed,13.2,4.8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0741,Completed,0,0,2.38,9.52,10.95,7.14,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0991,Completed,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0129,Completed,16.45,5.98,14.96,14.96,17.2,14.96,14.96,16.45,15.71,17.2,16.45,15.71,16.45,14.96,15.71,0
Technical,TASK_T0479,Completed,3,4.8,12,10.2,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0313,Completed,0,0,2.38,9.52,10.95,7.14,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0723,Completed,9.9,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0432,Completed,11.55,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0128,Completed,16.5,6,15,15,17.25,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0931,Completed,9.9,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0574,Completed,16.63,6.05,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0207,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,66,78.38,55.5,37.88,34.13,3.75,0,0,0,0,0,0,0,0,0,0
Remaining,,,99,79.13,94.5,112.13,138.38,146.25,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0507,Completed,0,0,0,10.13,16.88,3.75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0736,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0293,Completed,33,55.13,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0217,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0719,Completed,0,7.5,25.5,12.75,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0645,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,148.5,148.5,163.35,155.92,170.78,163.35,155.92,163.35,148.5,155.92,148.5
Allocated Hours,,,165,189,219.17,230.97,174,119.63,119.63,121.35,110.25,69,66,63,66,60,63,60
Remaining,,,0,-31.5,-69.17,-80.97,-1.5,28.87,28.87,42,45.67,101.78,97.35,92.92,97.35,88.5,92.92,88.5
Technical,TASK_T0763,Completed,0,0,9.17,16.67,11.67,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0438,Completed,33,31.5,60,60,69,60,60,66,63,69,66,63,66,60,63,60
Technical,TASK_T0463,Completed,0,31.5,30,30,7.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0730,Completed,49.5,47.25,45,45,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,0,0,51.75,45,45,49.5,47.25,0,0,0,0,0,0,0
Technical,TASK_T0113,Completed,82.5,78.75,75,71.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,0,0,0,8.05,16.83,14.63,14.63,5.85,0,0,0,0,0,0,0,0
EMP_0535,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,211.63,261,160.5,195,258.75,180,180,198,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,-46.63,-103.5,-10.5,-45,-86.25,-30,-30,-33,0,0,0,0,0,0,157.5,150
Technical,TASK_T0781,Completed,0,14.25,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0890,Completed,0,34.13,52.5,105,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Technical,TASK_T0018,Completed,16.5,15.75,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0779,Completed,41.25,39.38,22.5,22.5,25.88,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0481,Completed,33,31.5,30,30,34.5,30,30,33,0,0,0,0,0,0,0,0
Technical,TASK_T0024,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0983,Completed,21.88,39.38,22.5,22.5,25.88,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0023,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0916,Completed,24.75,7.88,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0417,Completed,41.25,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0240,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,157.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,132,126,345,225,258.75,270,283.5,297,283.5,310.5,297,283.5,297,270,283.5,240
Remaining,,,33,31.5,-195,-75,-86.25,-120,-126,-132,-126,-138,-132,-126,-132,-120,-126,-90
Technical,TASK_T0796,Completed,0,0,105,105,120.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0949,Completed,132,126,120,120,138,120,126,132,126,138,132,126,132,120,126,90
Technical,TASK_T0677,Completed,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Partial,0,0,0,0,0,150,157.5,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0689,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,90,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,132,158.25,127.5,142.5,151.13,112.06,110.33,125.47,136.5,136.4,125.3,54,54,54,54,54
Remaining,,,33,-0.75,22.5,-52.5,21.37,37.94,39.67,39.53,21,36.1,39.7,103.5,111,96,103.5,96
Technical,TASK_T0664,Completed,49.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.4,11.3,0,0,0,0,0
Technical,TASK_T0646,Completed,0,0,52.5,52.5,52.5,54,54,54,54,54,54,54,54,54,54,54
Technical,TASK_T0639,Completed,15,7.5,7.5,7.5,7.5,33,20.78,30,60,60,60,0,0,0,0,0
Technical,TASK_T0665,Completed,0,0,0,0,1.88,1.88,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0624,Completed,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0652,Completed,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0650,Completed,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0608,Completed,7.5,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,49.5,47.25,30,45,51.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0635,Partial,0,0,0,0,0,0.68,13.04,18.98,0,0,0,0,0,0,0,0
EMP_0520,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,74.25,70.88,150,161.25,16.13,3.75,0,0,0,0,0,0,0,0,0,0
Remaining,,,90.75,86.63,0,-11.25,156.38,146.25,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0118,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0303,Completed,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0119,Completed,41.25,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0117,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0143,Completed,0,0,0,11.25,16.13,3.75,0,0,0,0,0,0,0,0,0,0
EMP_0761,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,302.58,184.26,152.98,152.98,117.96,89.15,89.15,98.07,93.61,16.27,0,0,0,0,0,0
Remaining,,,-137.58,-26.76,-2.98,-2.98,54.54,60.85,60.85,66.93,63.89,156.23,165,157.5,165,150,157.5,150
Technical,TASK_T0573,Completed,165,52.93,50.41,50.41,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0185,Completed,7.38,7.05,6.71,6.71,7.72,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0194,Completed,7.38,7.05,6.71,6.71,7.72,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,15.57,14.86,14.15,14.15,16.27,14.15,14.15,15.57,14.86,16.27,0,0,0,0,0,0
Technical,TASK_T0518,Completed,24.75,23.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0195,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,0,0,0,0,0,0,0
EMP_0422,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0386,,,,,,,,,,,,,,,,,,
Contracted Hours,,,150,127.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,84,82.42,159,159,182.85,144,27,0,0,0,0,0,0,0,0,0
Remaining,,,66,45.08,-9,-9,-10.35,6,123,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0293,Completed,60,51,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0471,Completed,9,7.65,9,9,10.35,9,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0934,Completed,15,12.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0449,Completed,0,4.72,30,30,34.5,30,13.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0951,Completed,0,6.3,30,30,34.5,30,13.5,0,0,0,0,0,0,0,0,0
EMP_0423,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0339,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0128,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,132.84,156.64,148.92,149.32,186.64,184.56,188.03,169.03,174.22,165.07,164.42,137.02,132.69,117.6,117.77,117.48
Remaining,,,32.16,0.86,1.08,0.68,-14.14,-34.56,-38.03,-4.03,-16.72,7.43,0.58,20.48,32.31,32.4,39.73,32.52
