DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Technical,TASK_T0951,Completed,0,9.9,16.5,16.5,18.98,16.5,7.42,0,0,0,0,0,0,0,0,0
EMP_0140,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0534,,,,,,,,,,,,,,,,,,
Contracted Hours,,,90,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,24.46,61.79,120,120,138,165,165,160.88,47.25,51.75,49.5,47.25,49.5,45,47.25,45
Remaining,,,65.54,95.71,30,30,34.5,-15,-15,4.13,110.25,120.75,115.5,110.25,115.5,105,110.25,105
Technical,TASK_T0567,Completed,0,20.63,82.5,82.5,94.88,82.5,82.5,70.13,0,0,0,0,0,0,0,0
Technical,TASK_T0789,Completed,0,0,0,0,0,45,45,49.5,47.25,51.75,49.5,47.25,49.5,45,47.25,45
Technical,,Completed,24.46,41.17,37.5,37.5,43.13,37.5,37.5,41.25,0,0,0,0,0,0,0,0
EMP_0522,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,52.5,0,0,0,0,0,0,0,0,0
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,52.5,0,0,0,0,0,0,0,0,0
EMP_0292,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,4.88,7.5,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,152.63,142.5,142.5,163.88,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0298,Completed,0,4.88,7.5,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
EMP_0054,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,15,15,15,0.75,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,142.5,135,135,171.75,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0719,Completed,0,15,15,15,0.75,0,0,0,0,0,0,0,0,0,0,0
EMP_0174,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,506.26,483.25,460.24,460.24,371.77,167.51,160,176,168,184,176,168,176,160,168,160
Remaining,,,-341.26,-325.75,-310.24,-310.24,-199.27,-17.51,-10,-11,-10.5,-11.5,-11,-10.5,-11,-10,-10.5,-10
Planning,TASK_T0941,,165,157.5,150,150,15,0,0,0,0,0,0,0,0,0,0,0
Planning,TASK_T0939,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Planning,TASK_T0942,,165.26,157.75,150.24,150.24,172.77,7.51,0,0,0,0,0,0,0,0,0,0
EMP_0192,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,54.45,51.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,110.55,105.52,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0747,Completed,54.45,51.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0525,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,106.7,195.85,259.09,255.36,324.3,264.6,274.5,227.7,173.25,189.75,181.5,173.25,181.5,93,163.8,21
Remaining,,,58.3,-38.35,-109.09,-105.36,-151.8,-114.6,-124.5,-62.7,-15.75,-17.25,-16.5,-15.75,-16.5,57,-6.3,129
Technical,TASK_T0992,Completed,16.5,15.75,15,15,17.25,15,15,16.5,0,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,0,0,31.05,67.5,94.5,29.7,0,0,0,0,0,0,0,0
Technical,TASK_T0151,Completed,0,93.6,144,144,165.6,144,144,158.4,151.2,165.6,158.4,151.2,158.4,72,141.75,0
Technical,TASK_T0921,Completed,4.4,4.6,4.09,0.36,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,23.1,22.05,21,21,24.15,21,21,23.1,22.05,24.15,23.1,22.05,23.1,21,22.05,21
Technical,TASK_T0048,Completed,0,0,18,18,20.7,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0849,Completed,62.7,59.85,57,57,65.55,17.1,0,0,0,0,0,0,0,0,0,0
EMP_0193,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,98.25,189,161.25,150,159,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,66.75,-31.5,-11.25,0,13.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0856,Completed,33,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0224,Completed,8.25,7.88,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0873,Completed,8.25,7.88,4.5,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,40.5,141.75,141.75,120,141.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0037,Completed,8.25,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0766,,,,,,,,,,,,,,,,,,
Contracted Hours,,,135,135,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,76.5,68.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,58.5,66.75,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0293,Completed,24.75,23.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0874,Completed,18.75,20.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0022,Completed,33,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0312,,,,,,,,,,,,,,,,,,
Contracted Hours,,,148.5,141.75,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,256.25,236.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-107.75,-94.62,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0142,Completed,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,182.5,178.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0307,Completed,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0880,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0783,Completed,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0303,Completed,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0456,Completed,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0760,Completed,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0402,Completed,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0255,Completed,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0875,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0250,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0304,,,,,,,,,,,,,,,,,,
Contracted Hours,,,156.75,149.63,142.5,142.5,163.87,142.5,142.5,156.75,149.63,163.87,156.75,149.63,156.75,142.5,149.63,142.5
Allocated Hours,,,219.95,313.75,292.29,289.29,271.33,190.29,190.29,209.32,199.8,218.83,180.99,151.2,158.4,144,151.2,144
Remaining,,,-63.2,-164.13,-149.79,-146.79,-107.45,-47.79,-47.79,-52.57,-50.18,-54.95,-24.24,-1.57,-1.65,-1.5,-1.57,-1.5
Technical,TASK_T0847,Completed,26.4,25.2,24,24,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0151,Completed,0,93.6,144,144,165.6,144,144,158.4,151.2,165.6,158.4,151.2,158.4,144,151.2,144
Technical,TASK_T0921,Completed,4.4,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0576,Completed,82.5,78.75,75,75,52.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,28.33,27.04,25.75,25.75,29.61,25.75,25.75,28.33,27.04,29.61,0,0,0,0,0,0
Technical,TASK_T0927,Completed,12.32,21.56,20.54,20.54,23.62,20.54,20.54,22.59,21.56,23.62,22.59,0,0,0,0,0
Technical,,Completed,66,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0660,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,176,168,160,160,184,160,0,0,0,0,0,0,0,0,0,0
EMP_0607,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0302,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0497,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0701,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,23.4,11.58,52.85,72.95,80.77,31.95,7.5,0,0,0,0,0,0,0,0,0
Remaining,,,141.6,145.92,97.15,77.05,91.73,118.05,142.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0506,Completed,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0982,Completed,0,0,18.9,27,31.05,9.45,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0504,Completed,0,3.38,7.5,7.5,8.63,7.5,7.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0001,Completed,0,0.9,1.5,1.5,1.72,1.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0018,Completed,7.65,7.3,6.95,6.95,4.87,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0405,Completed,0,0,18,30,34.5,13.5,0,0,0,0,0,0,0,0,0,0
EMP_0224,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,168.97,174.17,165.87,163.49,172.5,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-3.97,-16.67,-15.87,-13.49,0,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0932,Completed,3.97,16.67,15.87,13.49,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0933,Completed,165,157.5,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0360,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,33,31.5,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,132,126,135,135,155.25,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0224,Completed,33,31.5,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
EMP_0387,,,,,,,,,,,,,,,,,,
Contracted Hours,,,142.5,157.5,150,150,135,150,135,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,149.4,177.97,169.5,181.5,134.25,45,42.75,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Remaining,,,-6.9,-20.47,-19.5,-31.5,0.75,105,92.25,148.5,141.75,155.25,148.5,141.75,148.5,135,141.75,135
Technical,TASK_T0437,Completed,0,0,0,12,13.5,15,12.75,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Technical,TASK_T0475,Completed,0,31.5,30,30,34.5,30,30,0,0,0,0,0,0,0,0,0
Technical,TASK_T0407,Completed,82.5,78.75,75,75,86.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0917,Completed,25.65,28.35,27,27,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0474,Completed,41.25,39.38,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0539,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,111.81,133.13,139.13,157.13,18.75,0.75,0,0,0,0,0,0,0,0,0,0
Remaining,,,53.19,24.38,10.88,-7.13,153.75,149.25,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0049,Completed,0,0,15,8.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0041,Completed,5.3,15.75,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0753,Completed,8.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0168,Completed,0,0,0,22.5,9.38,0.38,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0047,Completed,12.38,7.88,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0236,Completed,3,15.75,15,10.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0499,Completed,11.25,7.88,7.5,5.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0037,Completed,0,15,30,30,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0043,Completed,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0520,Completed,5.25,7.88,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0964,Completed,11.25,31.5,30,21,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0042,Completed,6.75,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,16.5,7.88,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0035,Completed,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0854,Completed,4.13,7.88,7.5,7.13,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0038,Completed,0,0,0,22.5,9.38,0.38,0,0,0,0,0,0,0,0,0,0
EMP_0700,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,196.5,157.5,60,60,69,60,60,66,63,69,66,63,66,60,0,0
Remaining,,,-31.5,0,90,90,103.5,90,90,99,94.5,103.5,99,94.5,99,90,157.5,150
Technical,TASK_T0506,Completed,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0299,Completed,66,63,60,60,69,60,60,66,63,69,66,63,66,60,0,0
Technical,TASK_T0197,Completed,99,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0348,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,420.75,401.63,270,270,292.5,150,150,0,0,0,0,0,0,0,0,0
Remaining,,,-255.75,-244.13,-120,-120,-120,0,0,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0115,Completed,123.75,118.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0435,Completed,132,126,120,120,120,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0349,Completed,165,157.5,150,150,172.5,150,150,0,0,0,0,0,0,0,0,0
EMP_0124,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,103.5,96.3,4.5,4.5,3.15,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,61.5,61.2,145.5,145.5,169.35,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0302,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0400,Completed,0,4.05,4.5,4.5,3.15,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0132,Completed,16.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0399,Completed,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0632,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,172.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,33,172.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0993,Completed,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,57,39.37,30,30,34.5,15,0,0,0,0,0,0,0,0,0,0
Remaining,,,108,118.13,120,120,138,135,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0751,Completed,8.25,7.88,7.5,7.5,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0506,Completed,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,8.25,7.88,7.5,7.5,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0224,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0845,Completed,8.25,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0492,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0479,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,170.21,190.22,96.24,109.74,96.2,34.74,19.74,10.86,0,0,0,0,0,0,0,0
Remaining,,,-5.21,-32.72,53.76,40.26,76.3,115.26,130.26,154.14,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0847,Completed,21.71,20.72,19.74,19.74,22.7,19.74,19.74,10.86,0,0,0,0,0,0,0,0
Technical,TASK_T0560,Completed,0,15.75,15,15,0.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0462,Completed,49.5,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0138,Completed,66,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0449,Completed,0,12,15,15,3.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0469,Completed,0,0,16.5,30,34.5,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0782,Completed,33,31.5,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0372,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,121.28,115.5,115.5,132.83,115.5,115.5,127.05,121.28,132.83,127.05,121.28,127.05,115.5,121.28,115.5
Allocated Hours,,,153,121.27,115.5,115.5,132.82,85.5,85.5,94.05,89.77,98.32,94.05,89.77,94.05,0,0,0
Remaining,,,12,0,0,0,0,30,30,33,31.5,34.5,33,31.5,33,115.5,121.28,115.5
Technical,TASK_T0955,Completed,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0880,Completed,33,31.5,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0734,Completed,0,89.77,85.5,85.5,98.32,85.5,85.5,94.05,89.77,98.32,94.05,89.77,94.05,0,0,0
EMP_0022,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,275.4,259.58,351.3,217.88,181.13,157.5,75,82.5,78.75,86.25,82.5,0,0,0,0,0
Remaining,,,-110.4,-102.08,-201.3,-67.88,-8.63,-7.5,75,82.5,78.75,86.25,82.5,157.5,165,150,157.5,150
Technical,TASK_T0264,Completed,92.4,88.2,79.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0263,Completed,16.5,15.75,0,6,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0002,Completed,67.5,118.13,112.5,61.88,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0262,Completed,16.5,15.75,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0003,Completed,82.5,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0427,Partial,0,0,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0397,Partial,0,0,75,75,86.25,75,75,82.5,78.75,86.25,82.5,0,0,0,0,0
EMP_0515,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,181.5,173.25,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-16.5,-15.75,0,0,0,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0228,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0197,Completed,165,157.5,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0440,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0592,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,116.33,162.82,112.5,180,207,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,48.67,-5.32,37.5,-30,-34.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0026,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0157,Completed,0,129.6,81,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0444,Completed,29.32,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0446,Completed,33,31.5,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0260,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,82.5,66.15,57,150,172.5,150,150,165,157.5,172.5,0,0,0,0,0,0
Remaining,,,82.5,91.35,93,0,0,0,0,0,0,0,165,157.5,165,150,157.5,150
Technical,TASK_T0157,Completed,0,0,3,60,69,60,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0969,Completed,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0159,Completed,0,66.15,54,90,103.5,90,150,165,157.5,172.5,0,0,0,0,0,0
EMP_0036,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,156.75,149.63,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0525,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0746,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,156.75,144.38,159,173.75,166.75,138,105,115.5,110.25,103.5,16.5,15.75,16.5,15,15.75,15
Remaining,,,8.25,13.13,-9,-23.75,5.75,12,45,49.5,47.25,69,148.5,141.75,148.5,135,141.75,135
Technical,TASK_T0164,Completed,0,0,0,8,11.5,3,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0513,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0425,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0980,Completed,0,0,16.5,30,34.5,30,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,0,26.25,75,75,86.25,75,75,82.5,78.75,86.25,0,0,0,0,0,0
Technical,TASK_T0953,Completed,99,63,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0736,Completed,0,0,0,15,17.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Technical,TASK_T0511,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0570,Completed,33,31.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0854,Partial,0,0,0,8.25,17.25,15,15,16.5,15.75,0,0,0,0,0,0,0
EMP_0310,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,25.5,34.5,1.5,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,124.5,138,148.5,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0755,Completed,0,0,0,25.5,34.5,1.5,0,0,0,0,0,0,0,0,0,0
EMP_0217,,,,,,,,,,,,,,,,,,
