DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Technical,TASK_T0464,Completed,82.5,78.75,75,72,3,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0467,Completed,5.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0486,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0740,Completed,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0288,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,99.62,124.71,138.05,55.59,50.23,43.68,37.87,37.73,0,0,0,0,0,0,0,0
Remaining,,,65.38,32.79,11.95,94.41,122.27,106.32,112.13,127.27,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0062,Completed,9.68,9.24,31,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0929,Completed,0,0,0,5.42,8.9,7.74,1.94,0,0,0,0,0,0,0,0,0
Technical,TASK_T0921,Completed,46.6,64.4,58.42,4.08,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0063,Completed,3.81,13.33,12.7,10.16,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0416,Completed,39.53,37.73,35.94,35.94,41.33,35.94,35.94,37.73,0,0,0,0,0,0,0,0
EMP_0454,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,11,10.5,10,10,11.5,10,10,11,10.5,11.5,11,10.5,11,10,10.5,10
Technical,,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
