Employee,LEVEL-01,LEVEL-02,LEVEL-03
EMP_4166,DEPT_01,Grade_1.3,LVL_02
EMP_4167,DEPT_01,Grade_1.3,LVL_03
EMP_4168,DEPT_01,Grade_1.3,LVL_03
EMP_4169,DEPT_03,Grade_1.4,LVL_03
EMP_4170,DEPT_01,Grade_1.4,LVL_02
EMP_4171,DEPT_02,Grade_1.3,LVL_03
EMP_4172,DEPT_02,Grade_1.3,LVL_03
EMP_4173,DEPT_01,Grade_1.3,LVL_04
EMP_4174,DEPT_03,Grade_1.2,LVL_01
EMP_4175,DEPT_03,Grade_1.2,LVL_01
EMP_4176,DEPT_01,Grade_1.4,LVL_02
EMP_4177,DEPT_01,Grade_1.3,LVL_03
EMP_4178,DEPT_03,Grade_1.2,LVL_04
EMP_4179,DEPT_01,Grade_1.2,LVL_01
EMP_4180,DEPT_03,Grade_1.2,LVL_02
EMP_4181,DEPT_02,Grade_1.3,LVL_02
EMP_4182,DEPT_03,Grade_1.2,LVL_04
EMP_4183,DEPT_01,Grade_1.4,LVL_01
EMP_4184,DEPT_01,Grade_1.4,LVL_01
EMP_4185,DEPT_03,Grade_1.3,LVL_04
EMP_4186,DEPT_01,Grade_1.3,LVL_03
EMP_4187,DEPT_01,Grade_1.3,LVL_01
EMP_4188,DEPT_03,Grade_1.2,LVL_04
EMP_4189,DEPT_01,Grade_1.3,LVL_03
EMP_4190,DEPT_02,Grade_1.2,LVL_03
EMP_4191,DEPT_01,Grade_1.3,LVL_01
EMP_4192,DEPT_02,Grade_1.3,LVL_01
EMP_4193,DEPT_01,Grade_1.3,LVL_01
EMP_4194,DEPT_02,Grade_1.2,LVL_01
EMP_4195,DEPT_01,Grade_1.2,LVL_02
EMP_4196,DEPT_01,Grade_1.4,LVL_02
EMP_4197,DEPT_02,Grade_1.2,LVL_03
EMP_4198,DEPT_01,Grade_1.4,LVL_03
EMP_4199,DEPT_01,Grade_1.4,LVL_01
EMP_4200,DEPT_01,Grade_1.4,LVL_01
EMP_4201,DEPT_02,Grade_1.3,LVL_03
EMP_4202,DEPT_03,Grade_1.2,LVL_01
EMP_4203,DEPT_02,Grade_1.4,LVL_01
EMP_4204,DEPT_01,Grade_1.3,LVL_04
EMP_4205,DEPT_03,Grade_1.3,LVL_04
EMP_4206,DEPT_02,Grade_1.2,LVL_02
EMP_4207,DEPT_01,Grade_1.2,LVL_01
EMP_4208,DEPT_01,Grade_1.4,LVL_03
EMP_4209,DEPT_03,Grade_1.3,LVL_03
EMP_4210,DEPT_02,Grade_1.2,LVL_04
EMP_4211,DEPT_03,Grade_1.3,LVL_04
EMP_4212,DEPT_02,Grade_1.3,LVL_02
EMP_4213,DEPT_01,Grade_1.4,LVL_01
EMP_4214,DEPT_03,Grade_1.4,LVL_04
EMP_4215,DEPT_01,Grade_1.2,LVL_02
EMP_4216,DEPT_01,Grade_1.2,LVL_01
EMP_4217,DEPT_02,Grade_1.4,LVL_04
EMP_4218,DEPT_01,Grade_1.2,LVL_03
EMP_4219,DEPT_01,Grade_1.4,LVL_03
EMP_4220,DEPT_01,Grade_1.3,LVL_02
EMP_4221,DEPT_01,Grade_1.3,LVL_01
EMP_4222,DEPT_01,Grade_1.3,LVL_02
EMP_4223,DEPT_02,Grade_1.3,LVL_02
EMP_4224,DEPT_02,Grade_1.2,LVL_02
EMP_4225,DEPT_02,Grade_1.2,LVL_04
EMP_4226,DEPT_02,Grade_1.4,LVL_02
EMP_4227,DEPT_01,Grade_1.4,LVL_04
EMP_4228,DEPT_03,Grade_1.2,LVL_02
EMP_4229,DEPT_03,Grade_1.2,LVL_01
EMP_4230,DEPT_01,Grade_1.2,LVL_04
EMP_4231,DEPT_03,Grade_1.4,LVL_04
EMP_4232,DEPT_01,Grade_1.3,LVL_03
EMP_4233,DEPT_01,Grade_1.4,LVL_02
EMP_4234,DEPT_02,Grade_1.3,LVL_04
EMP_4235,DEPT_01,Grade_1.4,LVL_03
EMP_4236,DEPT_01,Grade_1.2,LVL_02
EMP_4237,DEPT_03,Grade_1.2,LVL_03
EMP_4238,DEPT_01,Grade_1.3,LVL_01
EMP_4239,DEPT_03,Grade_1.4,LVL_03
EMP_4240,DEPT_01,Grade_1.2,LVL_02
EMP_4241,DEPT_02,Grade_1.2,LVL_04
EMP_4242,DEPT_01,Grade_1.3,LVL_01
EMP_4243,DEPT_01,Grade_1.4,LVL_02
EMP_4244,DEPT_03,Grade_1.4,LVL_02
EMP_4245,DEPT_03,Grade_1.4,LVL_03
EMP_4246,DEPT_03,Grade_1.3,LVL_01
EMP_4247,DEPT_02,Grade_1.4,LVL_04
EMP_4248,DEPT_01,Grade_1.2,LVL_01
EMP_4249,DEPT_01,Grade_1.2,LVL_04
EMP_4250,DEPT_02,Grade_1.3,LVL_04
EMP_4251,DEPT_01,Grade_1.3,LVL_01
EMP_4252,DEPT_03,Grade_1.3,LVL_04
EMP_4253,DEPT_03,Grade_1.4,LVL_03
EMP_4254,DEPT_03,Grade_1.3,LVL_01
EMP_4255,DEPT_02,Grade_1.4,LVL_03
EMP_4256,DEPT_01,Grade_1.3,LVL_03
EMP_4257,DEPT_03,Grade_1.3,LVL_02
EMP_4258,DEPT_03,Grade_1.3,LVL_02
EMP_4259,DEPT_03,Grade_1.2,LVL_01
EMP_4260,DEPT_01,Grade_1.2,LVL_03
EMP_4261,DEPT_02,Grade_1.3,LVL_04
EMP_4262,DEPT_02,Grade_1.4,LVL_02
EMP_4263,DEPT_03,Grade_1.3,LVL_01
EMP_4264,DEPT_02,Grade_1.3,LVL_03
EMP_4265,DEPT_01,Grade_1.3,LVL_01
EMP_4266,DEPT_01,Grade_1.3,LVL_04
EMP_4267,DEPT_02,Grade_1.2,LVL_04
EMP_4268,DEPT_01,Grade_1.4,LVL_04
EMP_4269,DEPT_03,Grade_1.4,LVL_04
EMP_4270,DEPT_02,Grade_1.3,LVL_04
EMP_4271,DEPT_03,Grade_1.4,LVL_01
EMP_4272,DEPT_03,Grade_1.4,LVL_03
EMP_4273,DEPT_01,Grade_1.4,LVL_01
EMP_4274,DEPT_01,Grade_1.4,LVL_04
EMP_4275,DEPT_03,Grade_1.2,LVL_02
EMP_4276,DEPT_02,Grade_1.4,LVL_04
EMP_4277,DEPT_02,Grade_1.4,LVL_02
EMP_4278,DEPT_01,Grade_1.3,LVL_01
EMP_4279,DEPT_02,Grade_1.3,LVL_02
EMP_4280,DEPT_03,Grade_1.3,LVL_04
EMP_4281,DEPT_02,Grade_1.2,LVL_01
EMP_4282,DEPT_01,Grade_1.4,LVL_03
EMP_4283,DEPT_03,Grade_1.4,LVL_04
EMP_4284,DEPT_02,Grade_1.4,LVL_03
EMP_4285,DEPT_02,Grade_1.4,LVL_04
EMP_4286,DEPT_02,Grade_1.3,LVL_01
EMP_4287,DEPT_03,Grade_1.2,LVL_03
EMP_4288,DEPT_03,Grade_1.3,LVL_03
EMP_4289,DEPT_01,Grade_1.4,LVL_02
EMP_4290,DEPT_02,Grade_1.2,LVL_01
EMP_4291,DEPT_01,Grade_1.2,LVL_04
EMP_4292,DEPT_03,Grade_1.3,LVL_02
EMP_4293,DEPT_03,Grade_1.2,LVL_01
EMP_4294,DEPT_02,Grade_1.4,LVL_02
EMP_4295,DEPT_02,Grade_1.3,LVL_04
EMP_4296,DEPT_01,Grade_1.2,LVL_04
EMP_4297,DEPT_01,Grade_1.2,LVL_03
EMP_4298,DEPT_01,Grade_1.2,LVL_01
EMP_4299,DEPT_01,Grade_1.4,LVL_03
EMP_4300,DEPT_02,Grade_1.4,LVL_02
EMP_4301,DEPT_01,Grade_1.3,LVL_04
EMP_4302,DEPT_02,Grade_1.4,LVL_03
EMP_4303,DEPT_03,Grade_1.4,LVL_01
EMP_4304,DEPT_03,Grade_1.4,LVL_04
EMP_4305,DEPT_01,Grade_1.3,LVL_02
EMP_4306,DEPT_03,Grade_1.3,LVL_03
EMP_4307,DEPT_01,Grade_1.2,LVL_01
EMP_4308,DEPT_03,Grade_1.3,LVL_04
EMP_4309,DEPT_03,Grade_1.2,LVL_01
EMP_4310,DEPT_02,Grade_1.4,LVL_02
EMP_4311,DEPT_03,Grade_1.3,LVL_01
EMP_4312,DEPT_03,Grade_1.3,LVL_02
EMP_4313,DEPT_03,Grade_1.2,LVL_01
EMP_4314,DEPT_03,Grade_1.3,LVL_01
EMP_4315,DEPT_02,Grade_1.4,LVL_01
EMP_4316,DEPT_01,Grade_1.3,LVL_02
EMP_4317,DEPT_01,Grade_1.3,LVL_02
EMP_4318,DEPT_03,Grade_1.2,LVL_04
EMP_4319,DEPT_02,Grade_1.4,LVL_02
EMP_4320,DEPT_03,Grade_1.4,LVL_03
EMP_4321,DEPT_01,Grade_1.2,LVL_01
EMP_4322,DEPT_02,Grade_1.3,LVL_04
EMP_4323,DEPT_01,Grade_1.4,LVL_02
EMP_4324,DEPT_02,Grade_1.3,LVL_04
EMP_4325,DEPT_03,Grade_1.4,LVL_03
EMP_4326,DEPT_01,Grade_1.4,LVL_01
EMP_4327,DEPT_01,Grade_1.2,LVL_02
EMP_4328,DEPT_01,Grade_1.3,LVL_04
EMP_4329,DEPT_01,Grade_1.3,LVL_02
EMP_4330,DEPT_01,Grade_1.3,LVL_01
EMP_4331,DEPT_02,Grade_1.3,LVL_04
EMP_4332,DEPT_02,Grade_1.2,LVL_03
EMP_4333,DEPT_01,Grade_1.3,LVL_02
EMP_4334,DEPT_01,Grade_1.2,LVL_04
EMP_4335,DEPT_03,Grade_1.3,LVL_02
EMP_4336,DEPT_01,Grade_1.4,LVL_02
EMP_4337,DEPT_02,Grade_1.4,LVL_02
EMP_4338,DEPT_03,Grade_1.4,LVL_03
EMP_4339,DEPT_02,Grade_1.3,LVL_04
EMP_4340,DEPT_03,Grade_1.3,LVL_03
EMP_4341,DEPT_02,Grade_1.2,LVL_03
EMP_4342,DEPT_02,Grade_1.2,LVL_03
EMP_4343,DEPT_03,Grade_1.2,LVL_01
EMP_4344,DEPT_02,Grade_1.4,LVL_02
EMP_4345,DEPT_03,Grade_1.3,LVL_02
EMP_4346,DEPT_01,Grade_1.4,LVL_02
EMP_4347,DEPT_02,Grade_1.2,LVL_01
EMP_4348,DEPT_01,Grade_1.2,LVL_02
EMP_4349,DEPT_01,Grade_1.2,LVL_04
EMP_4350,DEPT_01,Grade_1.3,LVL_03
EMP_4351,DEPT_01,Grade_1.3,LVL_04
EMP_4352,DEPT_01,Grade_1.3,LVL_03
EMP_4353,DEPT_03,Grade_1.3,LVL_04
EMP_4354,DEPT_02,Grade_1.3,LVL_02
EMP_4355,DEPT_01,Grade_1.3,LVL_01
EMP_4356,DEPT_01,Grade_1.4,LVL_04
EMP_4357,DEPT_03,Grade_1.4,LVL_01
EMP_4358,DEPT_02,Grade_1.2,LVL_03
EMP_4359,DEPT_02,Grade_1.2,LVL_04
EMP_4360,DEPT_01,Grade_1.4,LVL_01
EMP_4361,DEPT_01,Grade_1.3,LVL_01
EMP_4362,DEPT_03,Grade_1.2,LVL_02
EMP_4363,DEPT_03,Grade_1.3,LVL_03
EMP_4364,DEPT_01,Grade_1.2,LVL_04
EMP_4365,DEPT_03,Grade_1.4,LVL_03
EMP_4366,DEPT_01,Grade_1.2,LVL_03
EMP_4367,DEPT_01,Grade_1.2,LVL_02
EMP_4368,DEPT_01,Grade_1.4,LVL_02
EMP_4369,DEPT_01,Grade_1.4,LVL_03
EMP_4370,DEPT_01,Grade_1.3,LVL_02
EMP_4371,DEPT_03,Grade_1.2,LVL_04
EMP_4372,DEPT_03,Grade_1.3,LVL_02
EMP_4373,DEPT_01,Grade_1.2,LVL_02
EMP_4374,DEPT_02,Grade_1.4,LVL_02
EMP_4375,DEPT_03,Grade_1.2,LVL_04
EMP_4376,DEPT_01,Grade_1.3,LVL_01
EMP_4377,DEPT_02,Grade_1.4,LVL_01
EMP_4378,DEPT_03,Grade_1.3,LVL_01
EMP_4379,DEPT_01,Grade_1.2,LVL_02
EMP_4380,DEPT_02,Grade_1.3,LVL_04
EMP_4381,DEPT_01,Grade_1.4,LVL_02
EMP_4382,DEPT_01,Grade_1.2,LVL_04
EMP_4383,DEPT_01,Grade_1.2,LVL_04
EMP_4384,DEPT_02,Grade_1.4,LVL_03
EMP_4385,DEPT_03,Grade_1.4,LVL_02
EMP_4386,DEPT_01,Grade_1.2,LVL_02
EMP_4387,DEPT_01,Grade_1.2,LVL_03
EMP_4388,DEPT_01,Grade_1.2,LVL_01
EMP_4389,DEPT_01,Grade_1.2,LVL_04
EMP_4390,DEPT_03,Grade_1.4,LVL_02
EMP_4391,DEPT_01,Grade_1.4,LVL_04
EMP_4392,DEPT_03,Grade_1.3,LVL_04
EMP_4393,DEPT_02,Grade_1.3,LVL_04
EMP_4394,DEPT_02,Grade_1.3,LVL_01
EMP_4395,DEPT_02,Grade_1.2,LVL_03
EMP_4396,DEPT_03,Grade_1.4,LVL_02
EMP_4397,DEPT_03,Grade_1.2,LVL_02
EMP_4398,DEPT_03,Grade_1.3,LVL_01
EMP_4399,DEPT_02,Grade_1.4,LVL_04
EMP_4400,DEPT_02,Grade_1.3,LVL_02
EMP_4401,DEPT_03,Grade_1.3,LVL_01
EMP_4402,DEPT_03,Grade_1.3,LVL_02
EMP_4403,DEPT_02,Grade_1.3,LVL_02
EMP_4404,DEPT_02,Grade_1.2,LVL_02
EMP_4405,DEPT_01,Grade_1.2,LVL_02
EMP_4406,DEPT_01,Grade_1.3,LVL_01
EMP_4407,DEPT_01,Grade_1.3,LVL_02
EMP_4408,DEPT_02,Grade_1.3,LVL_02
EMP_4409,DEPT_01,Grade_1.2,LVL_02
EMP_4410,DEPT_03,Grade_1.2,LVL_03
EMP_4411,DEPT_01,Grade_1.2,LVL_04
EMP_4412,DEPT_01,Grade_1.2,LVL_01
EMP_4413,DEPT_01,Grade_1.3,LVL_02
EMP_4414,DEPT_01,Grade_1.3,LVL_04
EMP_4415,DEPT_03,Grade_1.3,LVL_02
EMP_4416,DEPT_02,Grade_1.2,LVL_01
EMP_4417,DEPT_02,Grade_1.3,LVL_03
EMP_4418,DEPT_01,Grade_1.3,LVL_04
EMP_4419,DEPT_02,Grade_1.3,LVL_04
EMP_4420,DEPT_03,Grade_1.4,LVL_02
EMP_4421,DEPT_01,Grade_1.2,LVL_02
EMP_4422,DEPT_02,Grade_1.4,LVL_03
EMP_4423,DEPT_03,Grade_1.2,LVL_04
EMP_4424,DEPT_02,Grade_1.2,LVL_02
EMP_4425,DEPT_02,Grade_1.3,LVL_04
EMP_4426,DEPT_02,Grade_1.3,LVL_01
EMP_4427,DEPT_03,Grade_1.4,LVL_01
EMP_4428,DEPT_03,Grade_1.2,LVL_04
EMP_4429,DEPT_03,Grade_1.2,LVL_01
EMP_4430,DEPT_01,Grade_1.4,LVL_04
EMP_4431,DEPT_03,Grade_1.2,LVL_01
EMP_4432,DEPT_01,Grade_1.3,LVL_02
EMP_4433,DEPT_02,Grade_1.4,LVL_01
EMP_4434,DEPT_03,Grade_1.4,LVL_03
EMP_4435,DEPT_03,Grade_1.2,LVL_02
EMP_4436,DEPT_02,Grade_1.4,LVL_03
EMP_4437,DEPT_02,Grade_1.4,LVL_01
EMP_4438,DEPT_03,Grade_1.4,LVL_03
EMP_4439,DEPT_02,Grade_1.2,LVL_02
EMP_4440,DEPT_01,Grade_1.4,LVL_01
EMP_4441,DEPT_03,Grade_1.4,LVL_03
EMP_4442,DEPT_03,Grade_1.3,LVL_01
EMP_4443,DEPT_01,Grade_1.4,LVL_01
EMP_4444,DEPT_02,Grade_1.2,LVL_02
EMP_4445,DEPT_02,Grade_1.2,LVL_03
EMP_4446,DEPT_03,Grade_1.3,LVL_01
EMP_4447,DEPT_02,Grade_1.4,LVL_02
EMP_4448,DEPT_01,Grade_1.2,LVL_03
EMP_4449,DEPT_03,Grade_1.4,LVL_01
EMP_4450,DEPT_02,Grade_1.2,LVL_04
EMP_4451,DEPT_02,Grade_1.3,LVL_02
EMP_4452,DEPT_02,Grade_1.3,LVL_01
EMP_4453,DEPT_01,Grade_1.4,LVL_03
EMP_4454,DEPT_01,Grade_1.4,LVL_04
EMP_4455,DEPT_02,Grade_1.2,LVL_02
EMP_4456,DEPT_03,Grade_1.2,LVL_04
EMP_4457,DEPT_03,Grade_1.2,LVL_02
EMP_4458,DEPT_01,Grade_1.4,LVL_03
EMP_4459,DEPT_03,Grade_1.4,LVL_04
EMP_4460,DEPT_03,Grade_1.2,LVL_03
EMP_4461,DEPT_01,Grade_1.2,LVL_04
EMP_4462,DEPT_03,Grade_1.2,LVL_04
EMP_4463,DEPT_02,Grade_1.4,LVL_04
EMP_4464,DEPT_02,Grade_1.3,LVL_03
EMP_4465,DEPT_02,Grade_1.3,LVL_02
EMP_4466,DEPT_02,Grade_1.2,LVL_02
EMP_4467,DEPT_01,Grade_1.3,LVL_03
EMP_4468,DEPT_03,Grade_1.2,LVL_04
EMP_4469,DEPT_03,Grade_1.4,LVL_02
EMP_4470,DEPT_03,Grade_1.3,LVL_02
EMP_4471,DEPT_02,Grade_1.4,LVL_02
EMP_4472,DEPT_03,Grade_1.4,LVL_03
EMP_4473,DEPT_01,Grade_1.2,LVL_03
EMP_4474,DEPT_03,Grade_1.2,LVL_01
EMP_4475,DEPT_02,Grade_1.3,LVL_01
EMP_4476,DEPT_03,Grade_1.4,LVL_04
EMP_4477,DEPT_01,Grade_1.3,LVL_01
EMP_4478,DEPT_02,Grade_1.3,LVL_04
EMP_4479,DEPT_01,Grade_1.4,LVL_04
EMP_4480,DEPT_03,Grade_1.2,LVL_02
EMP_4481,DEPT_02,Grade_1.3,LVL_02
EMP_4482,DEPT_03,Grade_1.4,LVL_04
EMP_4483,DEPT_02,Grade_1.3,LVL_02
EMP_4484,DEPT_02,Grade_1.2,LVL_04
EMP_4485,DEPT_01,Grade_1.2,LVL_02
EMP_4486,DEPT_01,Grade_1.4,LVL_01
EMP_4487,DEPT_02,Grade_1.2,LVL_01
EMP_4488,DEPT_01,Grade_1.4,LVL_02
EMP_4489,DEPT_02,Grade_1.2,LVL_02
EMP_4490,DEPT_02,Grade_1.3,LVL_02
EMP_4491,DEPT_01,Grade_1.3,LVL_01
EMP_4492,DEPT_01,Grade_1.4,LVL_02
EMP_4493,DEPT_02,Grade_1.2,LVL_01
EMP_4494,DEPT_03,Grade_1.2,LVL_02
EMP_4495,DEPT_02,Grade_1.4,LVL_01
EMP_4496,DEPT_02,Grade_1.2,LVL_03
EMP_4497,DEPT_01,Grade_1.3,LVL_03
EMP_4498,DEPT_01,Grade_1.2,LVL_04
EMP_4499,DEPT_03,Grade_1.3,LVL_03
EMP_4500,DEPT_02,Grade_1.3,LVL_03
EMP_4501,DEPT_01,Grade_1.2,LVL_04
EMP_4502,DEPT_01,Grade_1.4,LVL_03
EMP_4503,DEPT_03,Grade_1.2,LVL_01
EMP_4504,DEPT_01,Grade_1.4,LVL_02
EMP_4505,DEPT_03,Grade_1.4,LVL_04
EMP_4506,DEPT_01,Grade_1.3,LVL_02
EMP_4507,DEPT_01,Grade_1.2,LVL_04
EMP_4508,DEPT_01,Grade_1.3,LVL_02
EMP_4509,DEPT_01,Grade_1.2,LVL_04
EMP_4510,DEPT_02,Grade_1.3,LVL_03
EMP_4511,DEPT_01,Grade_1.2,LVL_03
EMP_4512,DEPT_03,Grade_1.4,LVL_02
EMP_4513,DEPT_03,Grade_1.4,LVL_04
EMP_4514,DEPT_02,Grade_1.4,LVL_04
EMP_4515,DEPT_01,Grade_1.2,LVL_01
EMP_4516,DEPT_01,Grade_1.2,LVL_03
EMP_4517,DEPT_03,Grade_1.4,LVL_02
EMP_4518,DEPT_03,Grade_1.4,LVL_03
EMP_4519,DEPT_02,Grade_1.2,LVL_04
EMP_4520,DEPT_03,Grade_1.4,LVL_03
EMP_4521,DEPT_02,Grade_1.2,LVL_04
EMP_4522,DEPT_02,Grade_1.3,LVL_04
EMP_4523,DEPT_03,Grade_1.2,LVL_01
EMP_4524,DEPT_01,Grade_1.2,LVL_02
EMP_4525,DEPT_03,Grade_1.4,LVL_01
EMP_4526,DEPT_01,Grade_1.4,LVL_04
EMP_4527,DEPT_02,Grade_1.3,LVL_03
EMP_4528,DEPT_02,Grade_1.4,LVL_02
EMP_4529,DEPT_01,Grade_1.4,LVL_02
EMP_4530,DEPT_03,Grade_1.3,LVL_03
EMP_4531,DEPT_01,Grade_1.3,LVL_01
EMP_4532,DEPT_03,Grade_1.2,LVL_03
EMP_4533,DEPT_03,Grade_1.4,LVL_04
EMP_4534,DEPT_02,Grade_1.3,LVL_01
EMP_4535,DEPT_01,Grade_1.4,LVL_03
EMP_4536,DEPT_02,Grade_1.4,LVL_03
EMP_4537,DEPT_03,Grade_1.3,LVL_03
EMP_4538,DEPT_01,Grade_1.2,LVL_01
EMP_4539,DEPT_03,Grade_1.4,LVL_02
EMP_4540,DEPT_03,Grade_1.3,LVL_01
EMP_4541,DEPT_03,Grade_1.4,LVL_04
EMP_4542,DEPT_03,Grade_1.4,LVL_04
EMP_4543,DEPT_03,Grade_1.3,LVL_04
EMP_4544,DEPT_01,Grade_1.4,LVL_04
EMP_4545,DEPT_03,Grade_1.2,LVL_03
EMP_4546,DEPT_01,Grade_1.3,LVL_03
EMP_4547,DEPT_01,Grade_1.3,LVL_04
EMP_4548,DEPT_02,Grade_1.4,LVL_02
EMP_4549,DEPT_03,Grade_1.3,LVL_04
EMP_4550,DEPT_02,Grade_1.3,LVL_03
EMP_4551,DEPT_01,Grade_1.4,LVL_04
EMP_4552,DEPT_01,Grade_1.4,LVL_01
EMP_4553,DEPT_03,Grade_1.4,LVL_03
EMP_4554,DEPT_02,Grade_1.3,LVL_01
EMP_4555,DEPT_02,Grade_1.4,LVL_04
EMP_4556,DEPT_02,Grade_1.3,LVL_03
EMP_4557,DEPT_01,Grade_1.4,LVL_04
EMP_4558,DEPT_01,Grade_1.2,LVL_04
EMP_4559,DEPT_02,Grade_1.3,LVL_03
EMP_4560,DEPT_01,Grade_1.4,LVL_02
EMP_4561,DEPT_03,Grade_1.2,LVL_02
EMP_4562,DEPT_01,Grade_1.3,LVL_01
EMP_4563,DEPT_01,Grade_1.2,LVL_01
EMP_4564,DEPT_01,Grade_1.3,LVL_01
EMP_4565,DEPT_03,Grade_1.2,LVL_02
EMP_4566,DEPT_03,Grade_1.4,LVL_01
EMP_4567,DEPT_01,Grade_1.4,LVL_02
EMP_4568,DEPT_01,Grade_1.2,LVL_01
EMP_4569,DEPT_01,Grade_1.3,LVL_01
EMP_4570,DEPT_01,Grade_1.4,LVL_01
EMP_4571,DEPT_01,Grade_1.4,LVL_02
EMP_4572,DEPT_01,Grade_1.2,LVL_01
EMP_4573,DEPT_02,Grade_1.2,LVL_03
EMP_4574,DEPT_01,Grade_1.3,LVL_03
EMP_4575,DEPT_01,Grade_1.4,LVL_01
EMP_4576,DEPT_03,Grade_1.3,LVL_04
EMP_4577,DEPT_01,Grade_1.2,LVL_02
EMP_4578,DEPT_02,Grade_1.4,LVL_03
EMP_4579,DEPT_02,Grade_1.3,LVL_04
EMP_4580,DEPT_02,Grade_1.3,LVL_03
EMP_4581,DEPT_02,Grade_1.3,LVL_01
EMP_4582,DEPT_01,Grade_1.2,LVL_04
EMP_4583,DEPT_02,Grade_1.4,LVL_02
EMP_4584,DEPT_03,Grade_1.3,LVL_03
EMP_4585,DEPT_02,Grade_1.4,LVL_04
EMP_4586,DEPT_02,Grade_1.3,LVL_03
EMP_4587,DEPT_02,Grade_1.4,LVL_04
EMP_4588,DEPT_03,Grade_1.2,LVL_03
EMP_4589,DEPT_01,Grade_1.3,LVL_04
EMP_4590,DEPT_03,Grade_1.2,LVL_03
EMP_4591,DEPT_01,Grade_1.2,LVL_01
EMP_4592,DEPT_03,Grade_1.3,LVL_01
EMP_4593,DEPT_03,Grade_1.3,LVL_01
EMP_4594,DEPT_02,Grade_1.3,LVL_04
EMP_4595,DEPT_01,Grade_1.4,LVL_02
EMP_4596,DEPT_02,Grade_1.4,LVL_01
EMP_4597,DEPT_02,Grade_1.2,LVL_04
EMP_4598,DEPT_03,Grade_1.3,LVL_01
EMP_4599,DEPT_03,Grade_1.2,LVL_01
EMP_4600,DEPT_01,Grade_1.2,LVL_02
EMP_4601,DEPT_01,Grade_1.3,LVL_02
EMP_4602,DEPT_03,Grade_1.2,LVL_02
EMP_4603,DEPT_02,Grade_1.2,LVL_03
EMP_4604,DEPT_01,Grade_1.3,LVL_01
EMP_4605,DEPT_01,Grade_1.2,LVL_04
EMP_4606,DEPT_01,Grade_1.2,LVL_02
EMP_4607,DEPT_01,Grade_1.3,LVL_04
EMP_4608,DEPT_02,Grade_1.4,LVL_03
EMP_4609,DEPT_01,Grade_1.3,LVL_04
EMP_4610,DEPT_02,Grade_1.2,LVL_03
EMP_4611,DEPT_03,Grade_1.3,LVL_03
EMP_4612,DEPT_01,Grade_1.2,LVL_01
EMP_4613,DEPT_03,Grade_1.3,LVL_04
EMP_4614,DEPT_01,Grade_1.4,LVL_01
EMP_4615,DEPT_03,Grade_1.3,LVL_01
EMP_4616,DEPT_03,Grade_1.2,LVL_03
EMP_4617,DEPT_02,Grade_1.2,LVL_02
EMP_4618,DEPT_02,Grade_1.2,LVL_04
EMP_4619,DEPT_03,Grade_1.2,LVL_01
EMP_4620,DEPT_02,Grade_1.3,LVL_04
EMP_4621,DEPT_01,Grade_1.3,LVL_04
EMP_4622,DEPT_03,Grade_1.3,LVL_01
EMP_4623,DEPT_02,Grade_1.2,LVL_04
EMP_4624,DEPT_01,Grade_1.4,LVL_04
EMP_4625,DEPT_01,Grade_1.4,LVL_02
EMP_4626,DEPT_03,Grade_1.4,LVL_03
EMP_4627,DEPT_02,Grade_1.3,LVL_01
EMP_4628,DEPT_03,Grade_1.3,LVL_04
EMP_4629,DEPT_03,Grade_1.2,LVL_02
EMP_4630,DEPT_01,Grade_1.2,LVL_03
EMP_4631,DEPT_02,Grade_1.4,LVL_04
EMP_4632,DEPT_01,Grade_1.4,LVL_04
EMP_4633,DEPT_02,Grade_1.2,LVL_03
EMP_4634,DEPT_02,Grade_1.3,LVL_03
EMP_4635,DEPT_03,Grade_1.2,LVL_02
EMP_4636,DEPT_03,Grade_1.2,LVL_02
EMP_4637,DEPT_03,Grade_1.3,LVL_03
EMP_4638,DEPT_02,Grade_1.2,LVL_02
EMP_4639,DEPT_03,Grade_1.2,LVL_03
EMP_4640,DEPT_03,Grade_1.4,LVL_03
EMP_4641,DEPT_02,Grade_1.3,LVL_04
EMP_4642,DEPT_01,Grade_1.3,LVL_04
EMP_4643,DEPT_03,Grade_1.3,LVL_03
EMP_4644,DEPT_02,Grade_1.3,LVL_04
EMP_4645,DEPT_02,Grade_1.2,LVL_04
EMP_4646,DEPT_03,Grade_1.2,LVL_02
EMP_4647,DEPT_03,Grade_1.4,LVL_03
EMP_4648,DEPT_02,Grade_1.4,LVL_03
EMP_4649,DEPT_02,Grade_1.3,LVL_03
EMP_4650,DEPT_02,Grade_1.3,LVL_03
EMP_4651,DEPT_03,Grade_1.2,LVL_02
EMP_4652,DEPT_01,Grade_1.3,LVL_02
EMP_4653,DEPT_01,Grade_1.3,LVL_01
EMP_4654,DEPT_03,Grade_1.2,LVL_04
EMP_4655,DEPT_02,Grade_1.3,LVL_01
EMP_4656,DEPT_03,Grade_1.4,LVL_03
EMP_4657,DEPT_03,Grade_1.3,LVL_03
EMP_4658,DEPT_01,Grade_1.4,LVL_03
EMP_4659,DEPT_01,Grade_1.2,LVL_02
EMP_4660,DEPT_02,Grade_1.2,LVL_02
EMP_4661,DEPT_01,Grade_1.4,LVL_03
EMP_4662,DEPT_03,Grade_1.4,LVL_01
EMP_4663,DEPT_03,Grade_1.3,LVL_02
EMP_4664,DEPT_01,Grade_1.2,LVL_02
